,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
193,Tanzania,TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.4,4420.2,4258.7,4956.6,4601.4,4257.7,4510.8,5255.2,6496.2,7683.9,9345.2,9697.8,10185.8,10383.6,10805.6,11659.1,12825.8,16930.0,18610.5,21501.7,27368.4,28573.8,31407.9,33878.6,39087.7,44333.5,48197.2,45628.3,47340.1
194,Thailand,THA,2760.7,3034.0,3308.9,3540.4,3889.1,4388.9,5279.2,5638.5,6081.0,6695.3,7086.5,7375.0,8177.9,10838.6,13703.0,14882.7,16985.2,19779.3,24006.6,27371.7,32353.4,34846.1,36589.8,40042.8,41797.6,38900.7,43096.7,50535.4,61667.2,72250.9,85343.1,98234.7,111453.0,128890.0,146683.0,169279.0,183035.0,150180.0,113676.0,126669.0,126392.0,120297.0,134301.0,152281.0,172895.0,189318.0,221758.0,262943.0,291383.0,281710.0,341105.0,370819.0,397560.0,420529.0,406522.0,399235.0,407026.0
195,Timor-Leste,TLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.4,429.6,422.9,430.5,442.9,466.6,440.0,531.3,659.6,786.0,894.4,1053.5,1188.9,1410.0,1450.6,1606.5,1783.0
196,Togo,TGO,121.1,126.4,132.2,143.3,166.1,187.3,216.1,231.7,242.0,267.7,254.0,286.5,335.7,406.5,560.4,617.3,619.4,777.4,824.3,891.8,1136.4,962.3,821.7,765.7,718.1,762.4,1060.9,1249.1,1378.8,1352.9,1628.4,1602.3,1693.0,1233.5,982.6,1309.4,1465.4,1499.0,1587.3,1576.1,1294.3,1332.3,1474.6,1673.7,1937.1,2115.2,2202.8,2523.5,3163.4,3163.0,3172.9,3756.0,3866.6,4080.9,4482.9,4087.6,4400.0
197,Tonga,TON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,30.0,34.1,41.6,44.7,53.3,62.2,62.1,60.9,64.2,60.1,68.2,81.7,106.7,106.3,113.6,132.2,137.1,138.5,193.8,202.5,219.6,212.2,188.7,196.7,202.4,181.2,182.7,202.5,229.4,262.2,294.1,300.1,349.5,318.2,369.5,423.0,472.4,450.7,443.9,435.4,401.6
198,Trinidad,TTO,535.7,585.0,619.3,678.2,711.9,736.6,723.7,762.0,758.9,779.2,821.8,896.8,1083.4,1308.8,2042.0,2442.7,2500.4,3138.7,3562.3,4602.4,6235.8,6992.1,8140.4,7763.8,7757.1,7375.9,4794.4,4797.8,4496.9,4323.1,5068.0,5307.9,5439.6,4669.5,4947.2,5329.2,5759.5,5737.8,6043.7,6809.0,8154.3,8824.9,9008.3,11305.5,13280.3,15982.3,18369.1,21642.3,27870.3,19175.2,22157.9,25433.0,25694.2,26436.2,26176.0,23559.2,21894.7
199,Tunisia,TUN,0.0,0.0,0.0,0.0,0.0,991.0,1041.0,1085.7,1214.7,1289.9,1439.2,1685.2,2237.5,2730.8,3545.9,4328.6,4507.9,5109.3,5968.0,7188.2,8744.1,8428.5,8133.4,8350.2,8254.9,8410.2,9018.1,9696.3,10096.3,10102.1,12290.6,13074.8,15497.3,14608.9,15632.5,18030.9,19587.3,20746.4,21803.4,22943.7,21473.2,22066.1,23142.3,27453.1,31183.1,32273.0,34378.4,38908.1,44856.6,43454.9,44050.9,45810.6,45044.1,46251.1,47587.9,43156.7,42062.5
200,Turkey,TUR,13995.1,8022.2,8922.2,10355.6,11177.8,11944.4,14122.2,15666.7,17500.0,19466.7,17087.0,16256.6,20431.1,25724.4,35599.9,44633.7,51280.1,58676.8,65147.0,89394.1,68789.3,71040.0,64546.3,61678.3,59989.9,67234.9,75728.0,87172.8,90852.8,107143.0,150676.0,150028.0,158459.0,180170.0,130690.0,169486.0,181476.0,189835.0,275769.0,255884.0,272979.0,200252.0,238428.0,311823.0,404787.0,501416.0,552487.0,675770.0,764336.0,644640.0,771877.0,832546.0,873982.0,950595.0,934168.0,859794.0,863712.0
201,Turkmenistan,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.4,3011.0,3007.0,3189.5,3208.1,3200.5,3179.2,2561.1,2482.2,2379.3,2450.1,2605.7,2450.7,2904.7,3534.8,4462.0,5977.4,6838.4,8104.4,10277.6,12664.2,19271.5,20214.4,22583.2,29233.3,35164.2,39197.5,43524.2,35799.6,36179.9
202,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Tuvalu,TUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,9.4,9.7,9.6,10.9,11.0,12.3,12.7,12.8,13.7,13.7,13.2,15.5,18.2,21.5,21.8,22.9,27.0,30.3,27.1,31.8,39.3,39.9,38.3,37.3,32.7,34.2
204,Uganda,UGA,423.0,441.5,449.0,516.1,589.1,884.9,925.8,967.6,1037.8,1169.0,1260.1,1417.8,1491.6,1702.5,2100.1,2359.6,2447.3,2936.5,2420.3,2139.0,1244.6,1337.3,2177.5,2240.3,3615.6,3519.7,3923.2,6269.5,6508.9,5276.5,4304.4,3321.7,2857.5,3220.4,3990.4,5755.8,6044.6,6269.3,6584.8,5998.6,6193.2,5840.5,6178.6,6336.7,7940.4,9013.8,9942.6,12292.8,14239.0,18168.9,20186.5,20176.8,23132.1,24599.6,27295.2,27059.4,24078.9
205,Ukraine,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64087.7,74703.5,82709.2,81456.9,77464.6,73942.2,65648.6,52549.6,48213.9,44558.1,50150.4,41883.2,31580.6,31261.5,38009.3,42392.9,50133.0,64883.1,86142.0,107753.0,142719.0,179992.0,117228.0,136013.0,163160.0,175781.0,183310.0,133503.0,91031.0,93270.5
206,United Arab Emirates,ARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14720.7,19213.0,24871.8,23775.8,31225.5,43598.7,49333.4,46622.7,42803.3,41808.0,40603.7,33943.6,36384.9,36275.7,41465.0,50701.4,51552.2,54239.2,55625.2,59305.1,65743.7,73571.2,78839.0,75674.3,84445.5,104337.0,103312.0,109816.0,124346.0,147824.0,180617.0,222117.0,257916.0,315475.0,253547.0,289880.0,350908.0,374818.0,390427.0,403198.0,357949.0,348743.0
207,UK,GBR,72328.0,76694.4,80601.9,85443.8,93387.6,100596.0,107091.0,111185.0,104703.0,112677.0,130672.0,148114.0,169965.0,192538.0,206131.0,241757.0,232615.0,263066.0,335883.0,438994.0,564948.0,540766.0,515049.0,489618.0,461487.0,489285.0,601453.0,745163.0,910123.0,926885.0,1093170.0,1142800.0,1179660.0,1061390.0,1140490.0,1335220.0,1408780.0,1552480.0,1638510.0,1665620.0,1647950.0,1621510.0,1768410.0,2038400.0,2398560.0,2520700.0,2692610.0,3074360.0,2890560.0,2382830.0,2441170.0,2619700.0,2662090.0,2739820.0,3022830.0,2885570.0,2647900.0
208,USA,USA,543300.0,563300.0,605100.0,638600.0,685800.0,743700.0,815000.0,861700.0,942500.0,1019900.0,1075880.0,1167770.0,1282450.0,1428550.0,1548830.0,1688920.0,1877590.0,2085950.0,2356570.0,2632140.0,2862510.0,3210960.0,3344990.0,3638140.0,4040690.0,4346730.0,4590160.0,4870220.0,5252630.0,5657690.0,5979590.0,6174040.0,6539300.0,6878720.0,7308760.0,7664060.0,8100200.0,8608520.0,9089170.0,9660620.0,10284800.0,10621800.0,10977500.0,11510700.0,12274900.0,13093700.0,13855900.0,14477600.0,14718600.0,14418700.0,14964400.0,15517900.0,16155300.0,16691500.0,17393100.0,18120700.0,18624500.0
209,Uruguay,URY,1242.3,1547.4,1710.0,1539.7,1975.7,1890.8,1809.2,1597.7,1593.7,2004.4,2137.1,2807.3,2189.4,3964.3,4090.2,3538.3,3667.2,4114.7,4910.3,7181.2,10163.0,11048.3,9178.8,5102.3,4850.2,4732.0,5880.1,7367.5,8213.5,8439.0,9298.8,11206.2,12878.2,15002.1,17474.6,19297.7,20515.5,23969.7,25385.9,23983.9,22823.3,20898.8,13606.5,12045.6,13686.3,17362.9,19579.5,23410.6,30366.2,31660.9,40284.5,47962.4,51264.4,57531.2,57236.0,53274.3,52419.7
210,Uzbekistan,UZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13360.6,13677.6,12941.3,13099.0,12899.2,13350.5,13948.9,14744.6,14989.0,17078.5,13760.4,11401.4,9688.0,10128.1,12030.0,14307.5,17330.8,22311.4,29549.4,33689.2,39332.8,45915.2,51821.6,57690.5,63067.1,66903.8,67220.3
211,Vanuatu,VUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3,113.4,98.7,98.1,110.1,135.6,123.7,118.7,130.8,148.5,144.5,158.4,188.9,196.1,188.1,219.3,233.9,245.2,255.9,262.3,268.0,272.0,257.9,262.6,314.5,365.0,395.0,439.4,526.4,608.0,610.1,700.8,792.1,781.7,801.8,815.0,742.4,773.5
212,Venezuela,VEN,8736.9,9058.1,10022.0,10823.9,9111.0,9496.2,9984.4,10356.4,11343.4,11795.0,12848.8,14625.3,15922.9,19466.3,28985.6,31303.6,36187.0,42263.2,46426.5,55653.3,67018.0,75367.1,76559.9,78540.3,56091.9,57935.7,58793.9,45343.8,58428.4,42119.8,47028.0,51749.0,58450.1,58124.2,56531.0,74906.5,68263.8,85843.5,91331.2,97976.9,117141.0,122904.0,92893.6,83620.6,112453.0,145510.0,183478.0,230364.0,315953.0,329788.0,393191.0,316482.0,381286.0,371006.0,482359.0,0.0,0.0
213,Vietnam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14094.7,26336.6,36658.1,25423.8,6293.3,6471.7,9613.4,9867.0,13181.0,16286.4,20736.2,24657.5,26843.7,27209.6,28683.7,31172.5,32685.2,35064.1,39552.5,45427.9,57633.3,66371.7,77414.4,99130.3,106015.0,115932.0,135539.0,155820.0,171222.0,186205.0,193241.0,205276.0
214,"Virgin Islands, US",VIR,24.2,25.7,36.9,41.4,53.8,66.5,84.1,115.4,173.8,211.3,219.0,257.0,307.1,351.6,395.4,399.8,440.0,461.8,512.9,606.7,727.8,821.8,832.6,916.9,985.4,990.4,1035.6,1147.8,1204.6,1343.9,1564.7,1671.2,1770.9,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.0,3453.0,3799.0,4439.0,4504.0,4803.0,4250.0,4203.0,4339.0,4239.0,4095.0,3764.0,3624.0,3765.0,0.0
215,Palestine,PSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.3,3282.8,3409.6,3759.8,4067.8,4271.2,4313.6,4003.7,3555.8,3968.0,4329.2,4831.8,4910.1,5505.8,6673.5,7268.2,8913.1,10465.4,11279.4,12476.0,12715.6,12673.0,13397.1
216,Yemen,YEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5647.3,5930.4,6463.6,5368.3,4167.4,4258.8,5785.7,6839.0,6325.2,7641.1,9636.3,9854.0,10693.3,11777.8,13873.5,16753.8,19081.7,21656.5,26910.9,25130.3,30906.7,32726.4,35393.1,40415.2,43228.6,37733.9,27317.6
217,Zambia,ZMB,713.0,696.3,693.1,718.7,839.4,1082.9,1264.3,1368.0,1605.9,1965.7,1825.3,1687.0,1910.7,2268.7,3121.8,2618.7,2746.7,2483.0,2813.4,3325.5,3829.5,3872.7,3994.8,3216.3,2739.4,2281.3,1661.9,2269.9,3713.6,3998.6,3285.2,3378.9,3181.9,3273.2,3656.6,3807.1,3597.2,4303.3,3537.7,3404.3,3600.7,4094.5,4193.8,4901.8,6221.1,8331.9,12756.9,14057.0,17910.9,15328.3,20265.6,23460.1,25503.4,28045.5,27150.6,21154.4,21064.0
218,Zimbabwe,ZWE,1053.0,1096.6,1117.6,1159.5,1217.1,1311.4,1281.7,1397.0,1479.6,1748.0,1884.2,2178.7,2677.7,3309.4,3982.2,4371.3,4318.4,4364.4,4351.6,5177.5,6678.9,8011.4,8539.7,7764.1,6352.1,5637.3,6217.5,6741.2,7814.8,8286.3,8783.8,8641.5,6751.5,6563.8,6890.7,7111.3,8553.1,8529.6,6402.0,6858.0,6690.0,6777.4,6342.1,5727.6,5805.6,5755.2,5443.9,5292.0,4415.7,8621.6,10141.9,12098.5,14242.5,15451.8,15891.0,16304.7,16620.0
